0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
12;1;Wentylator be quiet! pure rock slim 2 bk030;3;102.43;5;125.99;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;50;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Producent</td>
<td>be quiet! </td>
</tr>
<tr>
<td>Nazwa typu</td>
<td>Wentylatory</td>
</tr>
<tr>
<td>Opis ogólny</td>
<td>Wentylator be quiet! Pure Rock Slim 2 BK030</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket 1150<br>
Socket 1151<br>
Socket 1155<br>
Socket 1200<br>
Socket AM3 (938)<br>
Socket AM3+ (938)<br>
Socket AM4 (1331)</br></br></br></br></br></br></td>
</tr>
<tr>
<td>Zakres mocy CPU (TDP)</td>
<td>130.0 W</td>
</tr>
<tr>
<td>Typ łożyska</td>
<td>Typu Rifle</td>
</tr>
<tr>
<td>Poziom hałasu</td>
<td>25.4 dB(A)</td>
</tr>
<tr>
<td>Opakowanie</td>
<td>BOX</td>
</tr>
<tr>
<td>Waga (g)</td>
<td>360 </td>
</tr>
<tr>
<td>Wymiary [G x S x W] (mm)</td>
<td>82 x 97 x 135</td>
</tr>
<tr>
<td>Informacje dodatkowe</td>
<td>Powierzchnia styku z CPU: Heat pipe direct touch<br>
Podłączenie: 4-pin PWM<br>
Prędkość obrotowa @ 100% PWM (RPM): 2,000<br>
Długość kabla (mm): 460<br/>
Żywotność (h / 25°C): 80,000</br></br></br></td>
</tr>
<tr>
<td>Okres rękojmi w miesiącach</td>
<td>36</td>
</tr>
</table>";Chłodzenie;Meta title-Wentylator;Meta keywords-Wentylator;Meta description-Wentylator;wentylator_be_quiet_pure_rock_slim_2_bk030-item-66471;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/wentylator_be_quiet_pure_rock_slim_2_bk030-item-66471.jpg;Wentylator be quiet! pure rock slim 2 bk030;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
13;1;Cooler master wentylator hyper h412r;3;106.42;5;130.9;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;21;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Symbol producenta</td>
<td>RR-H412-20PK-R2</td>
</tr>
<tr>
<td>Nazwa produktu</td>
<td>Cooler Master wentylator Hyper H412R</td>
</tr>
<tr>
<td>Producent</td>
<td>Cooler Master Europe B.V.</td>
</tr>
<tr>
<td>Klasa produktu</td>
<td>Chłodzenie procesora</td>
</tr>
<tr>
<td>Rodzaj radiatora</td>
<td>Aluminiowy/a</td>
</tr>
<tr>
<td>Szerokość radiatora</td>
<td>63.5 mm</td>
</tr>
<tr>
<td>Głębokość radiatora</td>
<td>90 mm</td>
</tr>
<tr>
<td>Wysokość radiatora</td>
<td>136 mm</td>
</tr>
<tr>
<td>Rodzaj łożyskowania wentylatora</td>
<td>N/A</td>
</tr>
<tr>
<td>Prędkość obrotowa wentylatora</td>
<td>600-2000 obr./min</td>
</tr>
<tr>
<td>Głośność wentylatora</td>
<td>-29,4 dB</td>
</tr>
<tr>
<td>Przepływ powietrza</td>
<td>-34,1 CFM</td>
</tr>
<tr>
<td>Typ złącza zasilania</td>
<td>4-pin</td>
</tr>
<tr>
<td>Szerokość wentylatora</td>
<td>92 mm</td>
</tr>
<tr>
<td>Głębokość wentylatora</td>
<td>92 mm</td>
</tr>
<tr>
<td>Wysokość wentylatora</td>
<td>25 mm</td>
</tr>
<tr>
<td>Typ gniazda procesora</td>
<td>LGA775LGA1366LGA1156LGA1155LGA1150LGA1151LGA2011LGA2011-V3LGA2066Socket FM1Socket FM2Socket FM2+Socket AM2Socket AM2+Socket AM3Socket AM3+Socket AM4</td>
</tr>
<tr>
<td>Więcej informacji</td>
<td>-Hyper H412R</td>
</tr>
</table>";Chłodzenie;Meta title-Cooler;Meta keywords-Cooler;Meta description-Cooler;cooler_master_wentylator_hyper_h412r-item-52047;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/cooler_master_wentylator_hyper_h412r-item-52047.jpg;Cooler master wentylator hyper h412r;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
14;1;Wentylator cpu cooler master hyper h412r;3;106.64;5;131.17;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;30;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table id=""tblParametry"">
<tr>
<td>Producent</td>
<td>Coolermaster</td>
</tr>
<tr>
<td>Nazwa typu</td>
<td>Wentylatory</td>
</tr>
<tr>
<td>Okres rękojmi w miesiącach</td>
<td>24</td>
</tr>
<tr>
<td>Miejsce serwisowania</td>
<td>Serwis zewnętrzny</td>
</tr>
<tr>
<td>Opis ogólny</td>
<td>Wentylator CPU Cooler Master HYPER H412R               </td>
</tr>
<tr>
<td colspan=""2"">
Techniczne</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket 2066;<br>
Socket 775;<br>
Socket 1150;<br>
Socket 1151;<br>
Socket 1155;<br>
Socket 1156;<br>
Socket 1366;<br>
Socket 2011;<br>
Socket 2011-3;<br>
Socket AM2 (940);<br/>
Socket AM2+ (940);<br/>
Socket AM3 (938);<br/>
Socket AM3+ (938);<br/>
Socket AM4 (1331);<br/>
Socket FM1 (905);<br/>
Socket FM2 (904);<br/>
Socket FM2+ (906).</br></br></br></br></br></br></br></br></br></td>
</tr>
<tr>
<td>Poziom hałasu</td>
<td>29.4 dB(A)               </td>
</tr>
<tr>
<td colspan=""2"">
Fizyczne</td>
</tr>
<tr>
<td>Waga (g)</td>
<td>358 </td>
</tr>
<tr>
<td>Wymiary [G x S x W] (mm)</td>
<td>102 x 83.4 x 136               </td>
</tr>
<tr>
<td colspan=""2"">
Pozostałe parametry</td>
</tr>
<tr>
<td>Opakowanie</td>
<td>Opakowanie kartonowe</td>
</tr>
<tr>
<td>Informacje dodatkowe</td>
<td>Hyper H412R jest niedrogim, kompaktowym i wydajnym wentylatorem, który ;<br/>
doskonale nadaje się do małych systemów. Dzięki 4 przewodom cieplnym;<br/>
(heatpipes) i technologii Direct Contact, H412R przewyższa swojego;<br/>
poprzednika Hyper TX3. Specjalna konstrukcja płetwy optymalizuje przepływ;<br/>
powietrza w kierunku rur.  Wentylator 92mm PWM posiada szeroki zakres;<br/>
prędkości. Możesz precyzyjnie ustawić urządzenie, aby uzyskać maksymalny ;<br/>
przepływ powietrza, wydajność chłodzenia lub cichy tryb pracy.;<br/>
Dzięki wysokości 136,5 mm, Hyper H412R jest kompaktowym wentylatorem typu;<br/>
tower, zaprojektowanym z myślą o użytkownikach niewielkich obudów. Dzięki;<br/>
wyjątkowej wydajności w swojej klasie jest doskonałym rozwiązaniem dla płyt;<br/>
Micro ATX i Mini ITX.;<br/>
Prędkość obrotowa [RPM]: od 600 do 2 000;<br/>
Przepływ powietrza [CFM]: od 0 do 34,1;<br/>
Żywotność: 40000.</td>
</tr>
<tr>
<td>Baza SCIP</td>
<td>Nie              </td>
</tr>
</table>";Chłodzenie;Meta title-Wentylator;Meta keywords-Wentylator;Meta description-Wentylator;wentylator_cpu_cooler_master_hyper_h412r-item-68352;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/wentylator_cpu_cooler_master_hyper_h412r-item-68352.jpg;Wentylator cpu cooler master hyper h412r;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
15;1;Wentylator lc-power lc-cc-120 all socket pwm  multi-socket 180w 1400rpm;3;107.99;5;132.83;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;88;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Producent</td>
<td>LC POWER</td>
</tr>
<tr>
<td>Nazwa typu</td>
<td>Wentylatory</td>
</tr>
<tr>
<td>Opis ogólny</td>
<td>Wentylator LC-Power LC-CC-120 ALL SOCKET PWM  MULTI-SOCKET 180W 1400RPM </td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket-775<br>
Socket-AM2 (940)<br>
Socket-AM2+ (940)<br>
Socket-AM3 (938)<br>
Socket-1156<br>
Socket-1155<br>
Socket-AM3+ (938)<br>
Socket-FM1 (905)<br>
Socket-FM2 (904)<br>
Socket-1150</br></br></br></br></br></br></br></br></br></td>
</tr>
<tr>
<td>Zakres mocy CPU (TDP)</td>
<td>180.0 W</td>
</tr>
<tr>
<td>Waga (g)</td>
<td>894 </td>
</tr>
<tr>
<td>Wymiary [G x S x W] (mm)</td>
<td>75 x 125 x 152</td>
</tr>
<tr>
<td>Informacje dodatkowe</td>
<td>TDP: max. 180W<br/>
Airflow: 55 CFM<br/>
Fan speed: 500-1400 rpm (+/- 10%)</td>
</tr>
<tr>
<td>Okres rękojmi w miesiącach</td>
<td>24</td>
</tr>
</table>";Chłodzenie;Meta title-Wentylator;Meta keywords-Wentylator;Meta description-Wentylator;wentylator_lcpower_lccc120_all_socket_pwm__multisocket_180w_14-item-64851;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/wentylator_lcpower_lccc120_all_socket_pwm__multisocket_180w_14-item-64851.jpg;Wentylator lc-power lc-cc-120 all socket pwm  multi-socket 180w 1400rpm;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
16;1;Wentylator cpu cooler master hyper h410r rgb;3;114.25;5;140.53;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;35;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Producent</td>
<td>COOLERMASTER</td>
</tr>
<tr>
<td>Nazwa typu</td>
<td>Wentylatory</td>
</tr>
<tr>
<td>Opis ogólny</td>
<td>Wentylator CPU Cooler Master HYPER H410R RGB</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket-AM2 (940)<br>
Socket-AM2+ (940)<br>
Socket-AM3 (938)<br>
Socket-AM3+ (938)<br>
Socket-AM4 (1331)<br>
Socket-FM1 (905)<br>
Socket-FM2 (904)<br>
Socket-FM2+<br>
Socket-1150<br>
Socket-1151<br/>
Socket-1155<br/>
Socket-1156<br/>
Socket-1366<br/>
Socket-2011<br/>
Socket-2011-3<br/>
Socket 2066<br/>
Socket 1200</br></br></br></br></br></br></br></br></br></td>
</tr>
<tr>
<td>Poziom hałasu</td>
<td>29.0 dB(A)</td>
</tr>
<tr>
<td>Opakowanie</td>
<td>Opakowanie kartonowe</td>
</tr>
<tr>
<td>Waga (g)</td>
<td>540 </td>
</tr>
<tr>
<td>Wymiary [G x S x W] (mm)</td>
<td>102 x 90 x 136</td>
</tr>
<tr>
<td>Informacje dodatkowe</td>
<td>Prędkość obrotowa 600 - 2000 RPM <br/>
Przepływ powietrza 0 - 34.1 CFM <br/>
Ciśnienie statyczne 1.79 InchH2O <br/>
Moc 2.28 W <br/>
Materiał Aluminium, Tworzywo sztuczne  <br/>
Poziom hałasu 6 - 29 dB <br/>
Kolor podświetlenia RGB  <br/>
Ilość trybów podświetlenia 6  <br/>
Żywotność 40 000 h  <br/>
Złącza 4-Pin  <br/>
Waga 540 g <br/>
WENTYLATOR PWM 92 MM Z PODŚWIETLENIEM RGB <br/>
Wentylator PWM o szerokim zakresie prędkości, został wyposażony <br/>
w oświetlenie LED RGB<br/>
KONTROLER RGB LED <br/>
Przewodowy kontroler RGB LED umożliwia dostosowywanie kolorów i efektów za <br/>
dotknięciem przycisku.</td>
</tr>
<tr>
<td>Okres rękojmi w miesiącach</td>
<td>24</td>
</tr>
</table>";Chłodzenie;Meta title-Wentylator;Meta keywords-Wentylator;Meta description-Wentylator;wentylator_cpu_cooler_master_hyper_h410r_rgb-item-64844;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/wentylator_cpu_cooler_master_hyper_h410r_rgb-item-64844.jpg;Wentylator cpu cooler master hyper h410r rgb;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
17;1;Silentiumpc fera 5 dual spc304 120mm;3;116.26;5;143.0;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;53;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Producent</td>
<td>SilentiumPC</td>
</tr>
<tr>
<td>Nazwa typu</td>
<td>Wentylatory</td>
</tr>
<tr>
<td>Opis ogólny</td>
<td>Wentylator SilentiumPC Fera 5 Dual SPC304 120mm</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket 1200<br>
Socket 1151<br>
Socket 1150<br>
Socket 1155<br>
Socket 1156<br>
Socket 2066<br>
Socket 2011<br>
Socket 2011-3<br>
Socket 1366<br>
Socket 775<br/>
Socket FM1 (905)<br/>
Socket AM3 (938)<br/>
Socket AM3+ (938)<br/>
Socket AM4 (1331)</br></br></br></br></br></br></br></br></br></td>
</tr>
<tr>
<td>Zakres mocy CPU (TDP)</td>
<td>220.0 W</td>
</tr>
<tr>
<td>Typ łożyska</td>
<td>FDB (Fluid Dynamic Bearing)</td>
</tr>
<tr>
<td>Opakowanie</td>
<td>BOX</td>
</tr>
<tr>
<td>Waga (g)</td>
<td>630 </td>
</tr>
<tr>
<td>Wymiary [G x S x W] (mm)</td>
<td>125 x 78 x 146</td>
</tr>
<tr>
<td>Informacje dodatkowe</td>
<td>Wentylator: 2× Fluctus 120 PWM<br/>
Prędkość obrotowa wentylatora: 300 (±100) – 1800 (±10%) obr./min.<br/>
Wtyczka: 4-pin PWM (męska i żeńska)</td>
</tr>
<tr>
<td>Okres rękojmi w miesiącach</td>
<td>72</td>
</tr>
</table>";Chłodzenie;Meta title-Silentiumpc;Meta keywords-Silentiumpc;Meta description-Silentiumpc;silentiumpc_fera_5_dual_spc304_120mm-item-66002;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/silentiumpc_fera_5_dual_spc304_120mm-item-66002.jpg;Silentiumpc fera 5 dual spc304 120mm;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
18;1;Wentylator silentiumpc fera 5 argb spc305 155mm;3;121.14;5;149.0;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;46;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table id=""tblParametry"">
<tr>
<td>Producent</td>
<td>SilentiumPC</td>
</tr>
<tr>
<td>Nazwa typu</td>
<td>Wentylatory</td>
</tr>
<tr>
<td>Okres rękojmi w miesiącach</td>
<td>72</td>
</tr>
<tr>
<td>Miejsce serwisowania</td>
<td>Serwis zewnętrzny</td>
</tr>
<tr>
<td>Opis ogólny</td>
<td>Wentylator SilentiumPC Fera 5 ARGB SPC305 155mm               </td>
</tr>
<tr>
<td colspan=""2"">
Techniczne</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket 775;<br>
Socket 1150;<br>
Socket 1151;<br>
Socket 1155;<br>
Socket 1156;<br>
Socket 1200;<br>
Socket 1366;<br>
Socket 1700;<br>
Socket 2011;<br>
Socket 2011-3;<br/>
Socket 2066;<br/>
Socket AM2 (940);<br/>
Socket AM2+ (940);<br/>
Socket AM3 (938);<br/>
Socket AM3+ (938);<br/>
Socket AM4 (1331);<br/>
Socket FM1 (905);<br/>
Socket FM2 (904);<br/>
Socket FM2+ (906).</br></br></br></br></br></br></br></br></br></td>
</tr>
<tr>
<td>Zakres mocy CPU (TDP)</td>
<td>220.0 W</td>
</tr>
<tr>
<td>Typ łożyska</td>
<td>FDB (Fluid Dynamic Bearing)               </td>
</tr>
<tr>
<td colspan=""2"">
Fizyczne</td>
</tr>
<tr>
<td>Waga (g)</td>
<td>665 </td>
</tr>
<tr>
<td>Wymiary [G x S x W] (mm)</td>
<td>155 x 127 x 77               </td>
</tr>
<tr>
<td colspan=""2"">
Pozostałe parametry</td>
</tr>
<tr>
<td>Opakowanie</td>
<td>BOX</td>
</tr>
<tr>
<td>Informacje dodatkowe</td>
<td>Wentylator: 1x Fluctus 120 PWM ARGB;<br/>
Prędkość obrotowa wentylatora: 300 (±100) – 1800 (±10%) obr./min.;<br/>
Wtyczka: 4-pin PWM (męska i żeńska);<br/>
System adresowalnego podświetlenia LED ARGB;<br/>
Współpraca z systemami: Asus Aura Sync (3-pin ARGB), ASRock Polychrome Sync;<br/>
(3-pin ARGB), MSI Mystic Light (3-pin ARGB) oraz płytami głównymi Gigabyte ;<br/>
RGB Fusion 2.0 (2+1-pin ARGB);<br/>
Żywotność: 100 000 h;<br/>
Zestaw zawiera:;<br/>
- asymetryczny radiator Fera 5 z topem ARGB,;<br/>
- podświetlony wentylator Fluctus 120 PWM ARGB,;<br/>
- pasta termoprzewodząca Pactum PT-3 1,5 g,;<br/>
- kontroler Nano-Reset ARGB,;<br/>
- akcesoria montażowe..</td>
</tr>
<tr>
<td>Baza SCIP</td>
<td>Nie              </td>
</tr>
</table>";Chłodzenie;Meta title-Wentylator;Meta keywords-Wentylator;Meta description-Wentylator;wentylator_silentiumpc_fera_5_argb_spc305_155mm-item-68336;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/wentylator_silentiumpc_fera_5_argb_spc305_155mm-item-68336.jpg;Wentylator silentiumpc fera 5 argb spc305 155mm;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
19;1;Thermaltake contac silent 12  (120mm, tdp 150w);3;128.86;5;158.5;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;47;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Podstawka / Blok CPU</td>
<td>Aluminiowo-Miedziany</td>
</tr>
<tr>
<td>Radiator (CPU)</td>
<td>Aluminium</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>LGA1366</td>
</tr>
<tr>
<td>Prędkość wentylatora (maks.)</td>
<td>1500 obr./min</td>
</tr>
<tr>
<td>Prędkość wentylatora (min.)</td>
<td>500 obr./min</td>
</tr>
<tr>
<td>Przepływ powietrza</td>
<td>74.33 cfm</td>
</tr>
<tr>
<td>Rodzaj chłodzenia</td>
<td>Aktywne</td>
</tr>
<tr>
<td>Technologia chłodzenia</td>
<td>Powietrzem</td>
</tr>
<tr>
<td>Liczba wentylatorów</td>
<td>1</td>
</tr>
<tr>
<td>Wentylator</td>
<td>12 cm</td>
</tr>
<tr>
<td>Ilość rurek Heatpipe</td>
<td>4</td>
</tr>
<tr>
<td>Poziom hałasu</td>
<td>28.8 dB</td>
</tr>
<tr>
<td>Wymiary</td>
<td>
<p>
153 x 127 x 75.3 mm
<br>
</br></p></td>
</tr>
<tr>
<td>Waga</td>
<td>700 g</td>
</tr>
</table>";Chłodzenie;Meta title-Thermaltake;Meta keywords-Thermaltake;Meta description-Thermaltake;thermaltake_contac_silent_12__120mm_tdp_150w-item-63153;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/thermaltake_contac_silent_12__120mm_tdp_150w-item-63153.jpg;Thermaltake contac silent 12  (120mm, tdp 150w);0;;1;new;0;0;0;0;0;;;;;0;0;0;0
20;1;Wentylator cpu cooler master hyper 212x;3;133.95;5;164.76;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;94;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Producent</td>
<td>COOLERMASTER</td>
</tr>
<tr>
<td>Nazwa typu</td>
<td>Wentylatory</td>
</tr>
<tr>
<td>Opis ogólny</td>
<td>Wentylator CPU Cooler Master HYPER 212X</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket 2066<br>
Socket 1150<br>
Socket 1151<br>
Socket 1155<br>
Socket 1156<br>
Socket 1366<br>
Socket 2011<br>
Socket 2011-3<br>
Socket AM2 (940)<br>
Socket AM3 (938)<br/>
Socket AM4 (1331)<br/>
Socket FM1 (905)<br/>
Socket FM2 (904)<br/>
Socket FM2+ (906)<br/>
Socket AM2+ (940)</br></br></br></br></br></br></br></br></br></td>
</tr>
<tr>
<td>Typ łożyska</td>
<td>Ślizgowe (Sleeve Bearing)</td>
</tr>
<tr>
<td>Poziom hałasu</td>
<td>9.0 dB(A)</td>
</tr>
<tr>
<td>Opakowanie</td>
<td>Karton</td>
</tr>
<tr>
<td>Waga (g)</td>
<td>465 </td>
</tr>
<tr>
<td>Wymiary [G x S x W] (mm)</td>
<td>79x158x120</td>
</tr>
<tr>
<td>Informacje dodatkowe</td>
<td>Specyfikacja:<br/>
- Żywotność: 40.000 h<br/>
- Złącze: 4pin <br/>
Wymiar całkowity: 120 x 79 x 158 mm<br/>
Wymiar radiatora: 116 x 51 x 158mm<br/>
Średnica rurek cieplnych: 6mm<br/>
Materiał radiatora: aluminiowe żebra, miedziane rurki cieplne<br/>
Waga radiatora: 492 g<br/>
Rozmiary wentylatora:120 × 120 × 25mm<br/>
Waga wentylatora:166 g<br/>
Prędkość wentylatora: 600-1700 RPM +/- 10%<br/>
Przepływ powietrza: 24,9-54,65 CFM +/- 10%<br/>
Poziom hałasu: 9-27,2 dBA<br/>
Łożysko: Rifle Bearing<br/>
*Do gniazda AM4 wymagany jest stosowny adapter(nie znajdujący sie<br/>
w zestawie), szczegóły u handlowca lub na stronie:<br/>
www.coolermaster.com/amd-am4-ryzen-compatability/ </td>
</tr>
<tr>
<td>Okres rękojmi w miesiącach</td>
<td>24</td>
</tr>
</table>";Chłodzenie;Meta title-Wentylator;Meta keywords-Wentylator;Meta description-Wentylator;wentylator_cpu_cooler_master_hyper_212x-item-59669;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/wentylator_cpu_cooler_master_hyper_212x-item-59669.jpg;Wentylator cpu cooler master hyper 212x;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
21;1;Chłodzenie procesora ux 200 argb lightning (120mm, tdp130w);3;138.62;5;170.5;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;73;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;"<table>
<tr>
<td>Podstawka / Blok CPU</td>
<td>Miedziany</td>
</tr>
<tr>
<td>Radiator (CPU)</td>
<td>Aluminium</td>
</tr>
<tr>
<td>Gniazdo procesora</td>
<td>Socket FM2</td>
</tr>
<tr>
<td>Prędkość wentylatora (maks.)</td>
<td>1500 obr./min</td>
</tr>
<tr>
<td>Prędkość wentylatora (min.)</td>
<td>300 obr./min</td>
</tr>
<tr>
<td>Przepływ powietrza</td>
<td>43.34 cfm</td>
</tr>
<tr>
<td>Rodzaj chłodzenia</td>
<td>Aktywne</td>
</tr>
<tr>
<td>Technologia chłodzenia</td>
<td>Powietrzem</td>
</tr>
<tr>
<td>Liczba wentylatorów</td>
<td>1</td>
</tr>
<tr>
<td>Wentylator</td>
<td>12 cm</td>
</tr>
<tr>
<td>Ilość rurek Heatpipe</td>
<td>4</td>
</tr>
<tr>
<td>Poziom hałasu</td>
<td>26.33 dB</td>
</tr>
<tr>
<td>Wymiary</td>
<td>
<p>
127 x 76 x 153,5 mm
<br>
</br></p></td>
</tr>
<tr>
<td>Waga</td>
<td>770 g</td>
</tr>
</table>";Chłodzenie;Meta title-Chłodzenie;Meta keywords-Chłodzenie;Meta description-Chłodzenie;chlodzenie_procesora_ux_200_argb_lightning_120mm_tdp130w-item-63488;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/chlodzenie_procesora_ux_200_argb_lightning_120mm_tdp130w-item-63488.jpg;Chłodzenie procesora ux 200 argb lightning (120mm, tdp130w);0;;1;new;0;0;0;0;0;;;;;0;0;0;0
22;1;Silentiumpc chłodzenie procesora fortis 5;3;145.52;5;178.99;0;;0;;;RP-demo_1;RF-demo_1;Hurtownia Elektronika;;1234567890123;;;1;0.6;0.6;0.6;0.068357;;;86;1;5;1;;10;szt.;0;<p>Kolekcja klasyki, pozdrawiam i polecam, Piotr Fronczewski</p>;None;Chłodzenie;Meta title-Silentiumpc;Meta keywords-Silentiumpc;Meta description-Silentiumpc;silentiumpc_chlodzenie_procesora_fortis_5-item-66937;Na stanie;Obecnie zaopatrzenie Zamawianie jest dostępne;1;2022-12-17;2022-11-30;1;http://some_prestashop/img_import/silentiumpc_chlodzenie_procesora_fortis_5-item-66937.jpg;Silentiumpc chłodzenie procesora fortis 5;0;;1;new;0;0;0;0;0;;;;;0;0;0;0
